1000 - HFM Consolidated Group,1. Retail,AreaGroup3,48,48 - HFM Manly,910,01-P&L,04-Occupancy costs,08-Occupancy rental expenses,53-Rent,62040,Rent - Base,Actual,"-79,785.19","-79,785.19","-79,785.19","-79,785.19","-79,785.19","-79,785.19","-79,785.19","-79,785.19","-79,785.19","-82,178.75","-82,178.75","-82,178.75","-82,178.75","-82,178.75","-82,178.75","-82,178.75","-82,178.75","-82,178.75","-82,178.75","-82,178.75","-82,178.75","-84,644.10","-84,644.10","-84,644.10","-84,644.11","-84,644.09","-84,644.10","-84,644.10","-84,644.10","-84,644.10","-84,644.10","-84,644.10","-84,644.10","-87,183.43","-87,183.43","-85,027.07","-87,183.43","-87,183.43","-87,183.43","-87,183.43","-87,183.43","-87,183.43","-87,183.43","-87,183.43","-87,183.43","-89,798.93","-89,798.93","-89,798.93","-89,798.93","-89,798.93","-89,798.93","-89,798.93","-89,798.93","-89,798.93","-89,798.93","-89,798.93","-89,798.93","-92,492.90","-92,492.90","-92,492.90","-92,492.90","-92,492.90","-92,492.90","-92,492.90","-92,492.90","-92,492.90","-92,492.90","-92,492.90","-92,492.90","-95,267.68","-95,267.68","-95,267.68","-95,267.68","-95,267.68","-95,267.68","-95,267.68","-95,267.68","-95,267.68","-95,267.68","-95,267.68","-95,267.68","-98,174.15","-98,174.15","-98,174.15","-98,174.15","-98,174.15","-98,174.15","-98,174.15","-98,174.15","-98,174.15","-98,174.15","-98,174.15","-98,174.15","-105,682.54","-105,682.54","-105,682.54","-105,682.54","-105,682.54","-105,682.54","-105,682.54","-105,682.54","-105,682.54","-105,682.54","-105,682.54","-105,682.54","-110,122.99","-110,122.99","-110,122.99","-110,122.99","-110,122.99","-110,122.99","-110,122.99","-110,122.99","-110,122.99","-110,122.99","-110,122.99","-110,122.99","-113,426.68","-113,426.68","-113,426.68","-113,426.68","-113,426.68","-113,426.68","-113,426.68","-113,426.68","-113,426.68","-113,426.68"
1000 - HFM Consolidated Group,1. Retail,AreaGroup3,48,48 - HFM Manly,910,01-P&L,04-Occupancy costs,08-Occupancy rental expenses,53-Rent,62045,Rent - Outgoings,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-8,159.40",0.00,,,,,,,,,,,"-13,433.05",,,,,,,,,,,,"-17,679.61",,,,,,,,,,,"-23,983.91",,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-21,909.78",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-32,128.35","-5,354.67","-2,677.33","-2,677.33","-2,677.34","-2,677.33","-2,677.33","-2,677.34","-2,677.33","-2,677.33"
1000 - HFM Consolidated Group,1. Retail,AreaGroup3,48,48 - HFM Manly,910,01-P&L,04-Occupancy costs,08-Occupancy rental expenses,54-Sub lease income,62050,Rent - Turnover - Sub Lease,Actual,"17,739.00","16,621.92","17,447.76","30,959.19","19,897.64","20,932.13","24,962.56","28,537.69","19,553.08","33,058.58","21,062.72","20,607.57","19,980.02","24,944.97","18,810.18","34,098.10","24,210.25","28,053.57","32,201.87","23,907.34","21,794.35","29,075.95","19,221.84","18,721.47","23,387.37","20,625.42","23,520.91","28,324.11","25,445.22","30,178.17","31,640.91","23,693.03","23,198.95","28,419.45","18,559.31","17,786.14","23,132.13","39,689.30","21,177.32","28,590.96","24,515.09","28,866.78","37,412.04","23,713.72","22,389.84","30,596.56","20,483.37","19,246.71","23,960.55","21,638.98","20,998.59","32,133.36","24,888.53","30,812.11","34,593.16","22,620.08","31,300.72","41,487.06","33,409.01","28,135.42","34,573.98","29,532.94","31,003.56","37,868.70","30,794.98","35,884.57","40,848.10","26,130.82","24,679.09","34,751.87","23,644.10","23,078.47","40,107.52","34,368.54","32,893.62","45,518.03","29,269.68","35,615.42","42,589.70","27,995.36","23,237.21","29,635.90","27,504.05","24,623.12","25,876.24","24,386.72","24,627.34","34,606.63","28,385.71","42,211.57","38,800.55","30,190.34","26,943.54","33,199.57","26,318.11","22,224.26","27,799.08","26,167.79","26,892.09","39,034.21","24,303.01","46,989.30","39,476.24","28,480.93","30,725.14","30,793.75","24,505.80","23,470.56","30,081.70","29,776.20","30,073.82","40,014.61","31,519.99","45,040.80","44,576.12","35,430.76","32,196.42","42,957.73","30,733.14","28,152.66","35,446.24","31,036.73","34,715.38","45,913.42","37,465.08","48,976.64","50,902.67"
1000 - HFM Consolidated Group,1. Retail,AreaGroup3,48,48 - HFM Manly,910,01-P&L,04-Occupancy costs,08-Occupancy rental expenses,54-Sub lease income,62060,Rent Base - Sub Lease,Actual,"16,919.20","15,443.72","15,443.72","16,919.20","15,443.72","15,443.72","16,919.20","15,443.72","15,443.72","15,443.72","15,443.72","16,919.20","16,919.20","15,443.72","15,443.72","16,919.20","15,443.72","15,443.72","16,919.20","15,443.72","15,443.72","16,919.20","15,443.72","15,443.72","16,919.20","15,443.72","15,443.72","16,919.20","15,443.72","15,443.72","16,919.20","15,443.72","15,443.72","16,919.20","15,443.72","15,443.72","16,580.09","20,309.32","15,687.69","9,496.88","5,967.00","9,578.96","9,578.96","9,578.96","9,578.96","9,578.96","9,578.96","9,578.96","9,586.75","9,610.59","9,610.59","9,650.77","9,705.44","9,705.44","9,705.44","9,705.44","9,705.44","9,705.44","9,705.44","9,705.44","9,710.25","9,753.94","9,753.94","9,753.94","9,753.94","9,753.94","9,753.94","9,753.94","9,753.94","9,753.94","9,753.94","10,917.43","9,899.38","9,922.58","9,922.58","9,922.58","9,922.58","9,922.58","9,922.58","9,922.58","9,922.58","9,922.58","9,922.58","9,922.58","9,922.58","9,922.58","9,922.58","9,922.58","10,449.37","10,054.27","10,054.27","10,054.27","10,054.27","10,054.27","10,054.27","10,054.27","10,054.27","10,054.27","10,054.27","10,054.27","10,054.27","10,054.27","10,054.27","10,054.27","10,054.27","10,054.27","10,054.27","10,054.27","10,054.27","10,054.27","10,054.27","10,054.27","10,054.27","43,412.66","11,529.03","12,058.03","11,793.38","11,793.38","11,793.38","11,793.38","11,793.38","11,793.38","11,793.38","11,793.38","11,793.38","12,033.21","12,033.21"
1000 - HFM Consolidated Group,1. Retail,AreaGroup3,48,48 - HFM Manly,910,01-P&L,04-Occupancy costs,08-Occupancy rental expenses,54-Sub lease income,62070,Rent Outgoings - Sub Lease,Actual,242.00,242.00,242.00,"15,347.67",242.00,"5,589.63",242.00,242.00,242.00,242.00,"16,042.00","3,371.60","3,187.25","2,809.68","2,089.61",242.00,"5,861.49","3,242.00","3,976.04","3,398.84","2,911.41","3,208.09","2,278.83","1,915.10","2,999.94","2,385.12","2,326.71","3,625.66","2,929.83","2,667.19","3,943.15","2,578.29","3,372.92","3,742.00","1,021.14","7,931.04","3,425.51","21,065.78","27,876.12","39,519.83","3,161.10","6,559.88","6,396.28","5,196.77","2,688.05","5,872.98","3,333.68","4,110.34","3,439.58","3,766.22","4,077.31","4,524.11","5,569.47","4,275.47","4,743.27","4,062.89","4,996.41","5,253.39","3,350.51","4,809.39","3,488.70","4,500.50","3,089.22","5,425.17","3,748.79","3,905.43","5,207.63","3,392.33",820.18,"6,253.85","4,181.83","5,076.73","4,284.11","3,452.87","1,301.46","6,916.73",828.82,"9,192.42","4,897.28",812.64,"6,871.85",973.52,"9,593.67","6,438.75","1,934.49","2,229.48","15,224.15","9,601.11","8,401.63","11,261.51","11,911.58",832.26,"14,978.06","1,288.72","1,106.68","19,994.89","12,609.59","1,652.64","10,637.08","7,510.26","1,282.64","13,901.32","1,788.82","20,687.42","7,473.35","8,093.32","1,135.44","7,654.93","3,479.66",878.36,"25,416.48","-5,104.09","11,466.80","5,120.91","20,393.72","5,656.73","8,948.78","6,899.40","10,393.23","6,065.01","6,041.35","5,965.94","6,321.97","7,550.99","8,392.83","5,225.42","11,069.05"
1000 - HFM Consolidated Group,1. Retail,AreaGroup3,48,48 - HFM Manly,910,01-P&L,04-Occupancy costs,08-Occupancy rental expenses,57-Occupancy Recharge,62120,Occupancy Recharge,Actual,,,,,,,"-1,632.15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1000 - HFM Consolidated Group,1. Retail,AreaGroup3,48,48 - HFM Manly,910,01-P&L,04-Occupancy costs,09-Occupancy straightlining & other adjs,56-straight line rent,62110,Straight-Line Rent Adjustment,Actual,"-1,961.57","-1,961.57","-1,961.57","-1,961.57","-1,961.57","-1,961.57","-1,961.57","-1,961.57","-1,961.57",426.53,426.53,426.53,426.53,426.53,426.53,426.53,426.53,426.53,-426.53,"1,054.67",651.53,"-2,886.28","8,658.80","-1,751.21","2,819.07","2,819.07","2,819.07","2,819.07","2,819.07","2,819.07","2,819.07","2,819.07","2,819.07","5,352.61","5,352.61","5,352.61","5,352.61","5,352.61","5,352.61","5,352.61","5,352.61","5,352.61","5,352.61","5,352.61","5,352.61","7,290.37","8,230.98","8,230.98","8,230.98","8,230.98","-16,461.96",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1000 - HFM Consolidated Group,1. Retail,AreaGroup3,48,48 - HFM Manly,910,01-P&L,05-Buying Fees,10-Buying Fees,60-Buying Fees - expense,63010,Buying  & Management Fees,Actual,"-67,827.88","-58,865.95","-60,193.95","-86,239.59","-68,238.38","-79,432.98","-96,206.80","-73,435.88","-72,315.62","-83,575.66","-63,834.22","-75,470.71","-75,952.83","-65,373.27","-64,890.41","-95,001.43","-78,584.02","-88,944.20","-100,749.64","-73,696.10","-68,128.95","-88,614.33","-65,832.77","-60,912.49","-77,911.13","-65,219.13","-66,165.34","-92,468.33","-78,218.97","-87,602.94","-97,070.07","-75,186.40","-76,358.45","-84,655.10","-63,294.14","-60,450.84","-79,602.24","-66,601.30","-69,967.47","-92,858.83","-77,946.06","-89,445.33","-100,824.46","-78,358.03","-71,597.13","-90,233.65","-66,318.15","-62,030.25","-79,476.66","-66,866.07","-68,532.16","-93,754.35","-76,715.28","-89,384.25","-101,728.32","-76,685.66","-101,995.34","-115,024.59","-90,267.89","-84,836.93","-105,211.78","-88,863.08","-89,938.82","-113,634.22","-91,028.75","-100,145.90","-115,900.93","-82,705.17","-74,902.90","-102,858.75","-76,787.54","-75,570.26",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1000 - HFM Consolidated Group,1. Retail,AreaGroup3,48,48 - HFM Manly,910,01-P&L,06-Other operating expenses,11-Operating Expenses,71-Marketing,64020,Advertising & Marketing,Actual,"-9,212.00","-6,332.00","-10,230.73","-14,400.00","-11,520.00","-11,520.00","-14,400.00","-11,520.00","-11,520.00","-14,665.00","-11,520.00","-14,459.90","-9,424.00","-11,890.43","-7,077.05","-22,175.27","-20,957.99","-18,838.43","-5,699.65","-8,421.17","-13,284.41","-10,007.56","-13,487.68","-5,062.91","-14,638.31","-12,159.83","-17,995.42","-16,336.87","-12,735.29","-15,457.92","-18,036.94","-14,370.20","-11,533.04","-15,517.80","-7,962.60","-10,561.53","-12,393.33","-6,374.90","-10,593.00","-12,781.82","-9,680.74","-17,063.41","-11,295.26","-10,517.21","-8,954.41","-15,964.56","-17,305.89","-4,561.65","-9,833.16","-9,454.65","-11,177.77","-9,845.37","-10,690.69","-15,663.51","-9,920.45","-8,566.37","-12,618.17","-12,880.31","-7,068.82","-14,279.84","-7,753.72","-5,921.51","-8,171.26","-7,344.00","-9,894.05","-11,688.88","-7,945.67","-5,034.87","-9,456.92","-10,853.12","-10,771.24","-12,605.93",,,-717.23,,,"-1,625.00","-2,078.20",-551.80,,"-2,027.27",,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-582.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1000 - HFM Consolidated Group,1. Retail,AreaGroup3,48,48 - HFM Manly,910,01-P&L,06-Other operating expenses,11-Operating Expenses,71-Marketing,64025,Local Store Marketing,Actual,,-150.00,-150.00,,-200.00,-48.00,,,-150.00,,-100.00,,,,,-200.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-470.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1000 - HFM Consolidated Group,1. Retail,AreaGroup3,48,48 - HFM Manly,910,01-P&L,06-Other operating expenses,11-Operating Expenses,71-Marketing,64130,Donations,Actual,,,,,,,,,,,,-510.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1000 - HFM Consolidated Group,1. Retail,AreaGroup3,48,48 - HFM Manly,910,01-P&L,06-Other operating expenses,11-Operating Expenses,71-Marketing,64340,Sponsorship,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-545.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1000 - HFM Consolidated Group,1. Retail,AreaGroup3,48,48 - HFM Manly,910,01-P&L,06-Other operating expenses,11-Operating Expenses,72-Admin Costs,64030,Bank Charges,Actual,,,,,,,,,,,,,,,,,,,,,,,-135.00,,,,,,,-129.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-111.11,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1000 - HFM Consolidated Group,1. Retail,AreaGroup3,48,48 - HFM Manly,910,01-P&L,06-Other operating expenses,11-Operating Expenses,72-Admin Costs,64040,Bad Debt,Actual,,,,,,,,,,,,,,,,,,,,,-7.85,,,,,,,,,,,,,,,,,,,,,,,,-47.97,,,,,,,,,-27.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1000 - HFM Consolidated Group,1. Retail,AreaGroup3,48,48 - HFM Manly,910,01-P&L,06-Other operating expenses,11-Operating Expenses,72-Admin Costs,64100,Consumable Stores,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-153.22,,,,,,,,,,,,,,,,,,,,,,,,,-49.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-434.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1000 - HFM Consolidated Group,1. Retail,AreaGroup3,48,48 - HFM Manly,910,01-P&L,06-Other operating expenses,11-Operating Expenses,72-Admin Costs,64110,Delivery & Courier Charges,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-600.00,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-41.25,0.00,-127.52,-58.58,-235.29,0.00,-15.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1000 - HFM Consolidated Group,1. Retail,AreaGroup3,48,48 - HFM Manly,910,01-P&L,06-Other operating expenses,11-Operating Expenses,72-Admin Costs,64150,Filing/Registration Fees,Actual,,,,,,-246.00,,,,,,,,,,,-249.00,,,,,,,,,,,,,-254.00,,,,,,,,,,,,-263.00,,,,,,,,,,,-267.00,,,,,,,,,,,,,,,,,-273.00,,,,,,,,,,-333.91,,,,,,,,,-290.00,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-321.00,0.00,0.00,-421.43,421.43,0.00,0.00,0.00,-329.00,0.00,0.00
1000 - HFM Consolidated Group,1. Retail,AreaGroup3,48,48 - HFM Manly,910,01-P&L,06-Other operating expenses,11-Operating Expenses,72-Admin Costs,64160,Fines,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-112.45,,,,,,,,,,,,-228.53,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1000 - HFM Consolidated Group,1. Retail,AreaGroup3,48,48 - HFM Manly,910,01-P&L,06-Other operating expenses,11-Operating Expenses,72-Admin Costs,64170,General Expenses,Actual,,-10.00,-18.64,-75.85,"-1,139.64",-746.95,-187.00,-285.92,-56.27,-70.91,-233.77,-250.83,-500.12,-30.00,,-413.20,-265.34,-25.00,"-13,820.00",-57.27,-289.92,-54.09,-63.41,-25.64,-526.06,"-1,038.39",-637.55,"-1,399.80",-160.35,-58.45,-145.00,-73.18,-116.29,-233.89,-35.00,-35.00,-15.00,-15.00,-58.90,-185.45,-10.00,-240.45,-140.00,-95.00,-55.00,-85.00,-23.05,-35.00,-119.00,-30.00,-15.00,-228.44,-344.54,-47.24,-130.00,-25.91,-105.00,-235.60,-75.00,-5.00,-100.00,-75.00,-833.76,-238.25,-272.08,-77.36,-95.00,"-1,107.27",-100.00,-105.55,-60.82,-157.14,-103.64,-79.09,-161.36,-68.27,-60.00,-240.91,-560.88,-55.22,-335.95,-15.00,-15.00,-25.00,-50.00,,,,,-35.00,,-48.86,-101.82,,,,,-69.60,0.00,0.00,0.00,-24.00,0.00,-9.18,-59.09,0.00,0.00,-10.00,0.00,0.00,0.00,0.00,0.00,-17.12,-342.65,-17.45,0.00,0.00,-39.41,254.38,"36,481.84","56,284.32","46,076.28","23,968.98",783.00,0.00,-29.57
1000 - HFM Consolidated Group,1. Retail,AreaGroup3,48,48 - HFM Manly,910,01-P&L,06-Other operating expenses,11-Operating Expenses,72-Admin Costs,64200,Inspection Fee,Actual,-360.00,,-310.00,,,,,-180.00,,,,,,-310.00,,,,,,,,,,,,,,,,,-180.00,,,,,,,,,,,,,,-330.00,,,-550.00,-625.00,,,,,,,,,,,-625.00,,-625.00,,,-725.00,,,,-625.00,0.00,,,"-1,250.00",,-330.00,,,,,,-625.00,,,,,-391.00,-625.00,,-625.00,-625.00,,,,,,,,,0.00,0.00,0.00,0.00,0.00,-999.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1000 - HFM Consolidated Group,1. Retail,AreaGroup3,48,48 - HFM Manly,910,01-P&L,06-Other operating expenses,11-Operating Expenses,72-Admin Costs,64290,Non Depreciable Assets,Actual,,,-320.00,,,-170.00,-87.00,,,,"-1,193.56",-489.09,-245.45,-68.19,,-221.01,"-1,054.55",,"-1,000.00",-316.36,,,"-1,118.67",,-816.35,,,-539.92,-244.20,-230.30,,-446.32,,,,,,,,,,,-480.00,,,,,-400.00,,-273.73,,,,,,,,-303.00,,-552.99,,,,,,,"-1,280.00",,,,,,,-179.82,,,,,,,,,,,,,,-98.00,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1000 - HFM Consolidated Group,1. Retail,AreaGroup3,48,48 - HFM Manly,910,01-P&L,06-Other operating expenses,11-Operating Expenses,72-Admin Costs,64300,Postage,Actual,,,,-4.46,,,-6.41,-18.27,-2.77,,,,,,,,,,,,,,,,,,,,,,-172.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1000 - HFM Consolidated Group,1. Retail,AreaGroup3,48,48 - HFM Manly,910,01-P&L,06-Other operating expenses,11-Operating Expenses,72-Admin Costs,64310,Printing & Stationary,Actual,-687.67,-576.98,"-1,691.65","-1,684.43",-670.84,-676.13,"-1,665.61",-879.59,-597.83,"-1,117.91",-754.37,"-1,121.97",-721.27,"-1,814.18",-470.06,"-2,751.83","-1,729.16",-380.56,-531.99,"-1,870.60","-1,148.77",,"-1,943.27","-2,351.20",-209.47,-198.56,-382.42,"-4,130.08","-3,343.06","-1,654.27",-591.36,-100.00,"-4,124.26","-1,373.40",-619.09,"-2,457.45",-226.91,-382.06,"-3,166.56","-1,845.88","-4,295.85",-334.29,"-1,866.18","-2,211.67","-2,330.36",-550.25,-588.78,-800.99,"-2,387.40","-1,577.26","-1,507.36","-2,073.58","-3,277.10","-1,081.65","-3,094.22",-768.38,"-1,030.36","-1,593.33","-3,532.37","-1,932.99","-1,875.91",-994.78,-598.41,"-1,369.08","-1,232.30","-2,649.52","-1,396.16",-388.09,-721.07,-407.49,"-1,816.74","-8,945.78","1,543.36",-935.55,"-1,724.05","-1,460.71",-903.76,"-2,722.58","-2,335.07","-1,458.67","-4,217.22",-317.42,"-1,097.09","-1,151.43","-1,027.03",-429.11,-524.75,"-4,013.11","-1,797.65","-5,055.76","-1,746.98",-930.28,"-1,783.15","-1,069.62","-1,379.42",-162.78,-456.94,"-1,562.62","-4,951.56",-943.25,-459.39,-252.97,"-1,649.96","-2,861.98","-1,888.39","-1,955.97",-88.43,"-2,693.24",-88.43,-583.67,-85.91,"-3,996.96","-1,189.83",-726.48,"-3,848.27",-617.25,"-2,159.99",-121.57,-725.66,-610.53,-165.70,"-2,757.00",-924.28,"-1,211.54","-1,583.47",-826.73,"-1,015.73"
1000 - HFM Consolidated Group,1. Retail,AreaGroup3,48,48 - HFM Manly,910,01-P&L,06-Other operating expenses,11-Operating Expenses,72-Admin Costs,64330,Security Costs,Actual,,,,,,,-522.24,-182.52,,-362.97,,,,,,,-182.52,,"-2,198.50",,,,-60.85,,,-424.32,,,,-384.00,,,,,,,,,,,,-768.00,,,,-63.64,,-573.22,,,"-2,050.00","-2,098.00","-10,738.00",-862.00,"-5,454.58",,"-4,796.80","-2,327.94","-1,690.00",,-919.20,-208.27,-208.32,"-2,958.51",-295.12,"-1,376.00",-183.32,-878.39,-370.17,"-1,757.30",-733.28,-390.96,-200.00,-200.00,-200.00,-8.77,-176.00,-100.00,-100.00,-100.00,-100.00,-100.00,"-3,211.08",-881.35,-327.65,-308.89,-712.66,-236.11,-339.48,-169.74,-169.74,"-1,074.74",-702.48,-362.63,-169.74,-567.56,-202.47,-192.89,-350.00,-158.48,-169.00,-169.00,"-1,146.61",-823.22,-169.74,-234.04,"-1,907.89",-161.79,-331.68,-331.68,-169.94,"-1,020.84","-14,501.98",-376.13,"-2,367.75","-3,268.18","-1,260.77",-158.04,"6,597.77",-330.83,-147.84,"-1,576.36",-46.98,-211.35,0.00,0.00,-408.96
1000 - HFM Consolidated Group,1. Retail,AreaGroup3,48,48 - HFM Manly,910,01-P&L,06-Other operating expenses,11-Operating Expenses,72-Admin Costs,64350,Subscriptions & Membership,Actual,,,,,,,,,,,-115.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-91.82,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-1,566.00",0.00,0.00
1000 - HFM Consolidated Group,1. Retail,AreaGroup3,48,48 - HFM Manly,910,01-P&L,06-Other operating expenses,11-Operating Expenses,72-Admin Costs,64380,Travelling Expenses,Actual,,,,,-58.36,-252.73,,,,,,,,,,,,,,,,,,,,,-92.31,,,-251.16,,,,,,,,,,,,,,-123.25,,,,,,,,,,,-513.45,,-45.15,,,,,,,,,,,,-111.68,,-52.36,,,,,-89.55,,,-361.82,,,,,,,,-582.20,-61.36,,,,,-622.09,,,,,,0.00,-713.17,-52.86,-975.11,-128.93,-185.08,0.00,0.00,-548.31,"1,096.62",0.00,0.00,0.00,0.00,0.00,0.00,-135.08,"-2,045.56",-562.06,"-2,987.72","-2,286.33",-98.51,-26.65,-287.05,-41.91,"1,989.00",0.00,-12.00,0.00
